id;title;section;html_id;tag;url;parent_id;meta_type;beyondlinks;forwardlinks;backwardlinks;basiclinks;lecturelinks;wiki_ids;wiki_labels;wiki_descriptions;wikipedia_ids;wikipedia_labels;wikipedia_descriptions;dbpedia_ids;dbpedia_labels;dbpedia_descriptions
01.2.4.3;OS Introduction;2.4.3. Sample Microkernel: L4;L4;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-L4;01.2.4;topic;['https://en.wikipedia.org/wiki/L4_microkernel_family', 'https://sel4.systems/'];[];[];[];[];['Q485146', 'Q726378'];['sample', 'microkernel'];['limited quantity of something which is intended to be similar to and represent a larger amount of that thing(s) (could be countable objects such as individual items available as units for sale, or a material not countable as individual items)', 'kernel that provides fewer services than a traditional kernel'];[5104573];['Fiasco'];"['designed to create a Coen-brothers-style story Fiasco, an open-source <span class=""searchmatch"">L</span>4 <span class=""searchmatch"">microkernel</span> family operating system developed at TU Dresden FIASCO, the name used']";['Sampling (music)', 'L4 microkernel family', 'L4 microkernel family'];['Sampling (music)', 'L4 microkernel family', 'L4 microkernel family'];['In music, sampling is the reuse of a portion (or sample) of a sound recording in another recording', ' systems, but also used in a variety of other systems. L4, like its predecessor L3 microkernel', 'L4 is a family of second-generation microkernels, generally used to implement Unix-like operating']
01.3.2.1;OS Introduction;3.2.1. Threads!;drawing-threads;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-drawing-threads;01.3.2;topic;[];[];[];[];[];['Q1412119'];['Threads'];['1984 television film directed by Mick Jackson'];[45300];['Thread'];"['Screw <span class=""searchmatch"">thread</span>, a helical ridge on a cylindrical fastener <span class=""searchmatch"">Thread</span> (film), 2016 Greek film <span class=""searchmatch"">Threads</span> (1932 film), a film directed by G. B. Samuelson <span class=""searchmatch"">Threads</span> (1984']";['POSIX Threads'];['POSIX Threads'];['POSIX Threads, usually referred to as pthreads, is an execution model that exists independently']
01.3.2.2;OS Introduction;3.2.2. Process Aspects (1/3);drawing-process;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-drawing-process;01.3.2;topic;[];[];[];[];[];['Q43317830'];['Process aspects in combustion and gasification Waste-to-Energy (WtE) units.'];['scientific article published on 17 May 2014'];[1266658];['Crystallization'];"['Crystallization is the <span class=""searchmatch"">process</span> by which solid forms, where the atoms or molecules are highly organized into a structure known as a crystal. Some ways']";;;
01.3.2.3;OS Introduction;3.2.3. Process Aspects (2/3);process-definition;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-process-definition;01.3.2;topic;[];[];[];[];[];['Q43317830'];['Process aspects in combustion and gasification Waste-to-Energy (WtE) units.'];['scientific article published on 17 May 2014'];[2075414];['Mental state'];"['and hate. Mental states are usually contrasted with physical or material <span class=""searchmatch"">aspects</span>. For (non-eliminative) physicalists, they are a kind of high-level property']";;;
01.3.2.4;OS Introduction;3.2.4. Process Aspects (3/3);process-examples;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-process-examples;01.3.2;topic;['https://httpd.apache.org/docs/2.4/mod/prefork.html', 'https://wiki.mozilla.org/Electrolysis', 'https://wiki.mozilla.org/Project_Fission', 'https://www.gnu.org/software/emacs/'];[];[];[];[];['Q43317830'];['Process aspects in combustion and gasification Waste-to-Energy (WtE) units.'];['scientific article published on 17 May 2014'];[2075414];['Mental state'];"['and hate. Mental states are usually contrasted with physical or material <span class=""searchmatch"">aspects</span>. For (non-eliminative) physicalists, they are a kind of high-level property']";;;
01.3.4.1;OS Introduction;3.4.1. Processes and threads;3-4-1;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-3-4-1;01.3.4;topic;[];[];['https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#slide-thread-quadrants'];[];[];['Q27726347', 'Q1412119', 'Q30262377'];['Processes', 'Threads', 'Processes and Engineering in Mechanics and Materials'];['journal', '1984 television film directed by Mick Jackson', 'facility in Paris, France'];[45303];['Thread (computing)'];"['implementation of <span class=""searchmatch"">threads</span> <span class=""searchmatch"">and</span> <span class=""searchmatch"">processes</span> differs between operating systems. In Modern Operating Systems, Tanenbaum shows that many distinct models of <span class=""searchmatch"">process</span> organization']";['Pterygoid processes of the sphenoid', 'POSIX Threads'];['Pterygoid processes of the sphenoid', 'POSIX Threads'];"['The pterygoid processes of the sphenoid (from Greek pteryx, pterygos, ""wing""), one on either side', 'POSIX Threads, usually referred to as pthreads, is an execution model that exists independently']"
01.3.4.2;OS Introduction;3.4.2. Exercise Outlook: Bash Command Line;exercise-1;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-exercise-1;01.3.4;topic;[];['https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#slide-bash-access', 'https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#slide-bash-access'];[];['https://github.com/veltman/clmystery'];['https://oer.gitlab.io/OS/Operating-Systems-Processes.html'];['Q219067', 'Q12558574', 'Q189248', 'Q2008856', 'Q41796', 'Q99522702'];['physical exercise', 'point of view', 'GNU Bash', 'command', 'sentence', 'command line'];"['bodily activity that enhances or maintains physical fitness and overall health and wellness', 'standpoint regarding a topic; opinion, attitude, or judgment upon some matter; way that one looks at something', 'GNU Project implementation of the standard Unix shell', 'military organizational unit under the responsibility of a military commander', 'textual unit consisting of one or more words that are grammatically linked, expressing a complete thought in non-functional linguistics', 'sequence of tokens passed to a computer process being started']";[288448];['Windows Script Host'];"['onwards; at this time VBScript became means of automation for Microsoft <span class=""searchmatch"">Outlook</span> 97. The WSH is also an optional install provided with a VBScript and JScript']";['Exercise', 'Microsoft Outlook', 'Bash (Unix shell)', 'Command (computing)', '480i', 'Command-line interface'];['Exercise', 'Microsoft Outlook', 'Bash (Unix shell)', 'Command (computing)', '480i', 'Command-line interface'];['Exercise is any bodily activity that enhances or maintains physical fitness and overall health', 'Microsoft Outlook is a personal information manager from Microsoft, available as a part', 'GNU Bash or simply Bash is a Unix shell and command language written by Brian Fox for the GNU', 'In computing, a command is a directive to a computer program to perform a specific task. It may', ' resolution of 480 lines, and the i identifies it as an interlaced resolution. The field rate, which', 'A command-line interface (CLI) processes commands to a computer program in the form of lines of text. The program which handles the interface is called a command-line interpreter or command-line processor. Operating systems implement a command-line interface in a shell for interactive access to operating system functions or services. Such access was primarily provided to users by computer terminals starting in the mid-1960s, and continued to be used throughout the 1970s and 1980s on VAX/VMS, Unix systems and personal computer systems including DOS, CP/M and Apple DOS.']
01.3.4.3;OS Introduction;3.4.3. Using Bash as Command Line;bash-access;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-bash-access;01.3.4;topic;[];[];[];[];[];['Q2701322', 'Q189248', 'Q2008856', 'Q41796', 'Q99522702'];['Osing', 'GNU Bash', 'command', 'sentence', 'command line'];['Javanic language spoken predominantly by the Osing ethnic gruoup', 'GNU Project implementation of the standard Unix shell', 'military organizational unit under the responsibility of a military commander', 'textual unit consisting of one or more words that are grammatically linked, expressing a complete thought in non-functional linguistics', 'sequence of tokens passed to a computer process being started'];[925640];['Command-line completion'];"['Instead we can <span class=""searchmatch"">use</span> <span class=""searchmatch"">command</span>-<span class=""searchmatch"">line</span> completion. The following example shows how <span class=""searchmatch"">command</span>-<span class=""searchmatch"">line</span> completion works in <span class=""searchmatch"">Bash</span>. Other <span class=""searchmatch"">command</span> <span class=""searchmatch"">line</span> shells may perform']";['Showtime Networks', 'Bash (Unix shell)', 'Command (computing)', '480i', 'Bashar al-Assad', 'Command-line interface'];['Showtime Networks', 'Bash (Unix shell)', 'Command (computing)', '480i', 'Bashar al-Assad', 'Command-line interface'];"[""Showtime Networks Inc. (SNI) is an American entertainment company that oversees the company's premium cable television channels, including its flagship service Showtime. It is a subsidiary of media conglomerate ViacomCBS under its domestic networks unit."", 'GNU Bash or simply Bash is a Unix shell and command language written by Brian Fox for the GNU', 'In computing, a command is a directive to a computer program to perform a specific task. It may', ' resolution of 480 lines, and the i identifies it as an interlaced resolution. The field rate, which', 'Bashar Hafez al-Assad (Arabic: بشار حافظ الأسد\u200e Baššār Ḥāfiẓ al-ʾAsad, Levantine pronunciation', 'A command-line interface (CLI) processes commands to a computer program in the form of lines of text. The program which handles the interface is called a command-line interpreter or command-line processor. Operating systems implement a command-line interface in a shell for interactive access to operating system functions or services. Such access was primarily provided to users by computer terminals starting in the mid-1960s, and continued to be used throughout the 1970s and 1980s on VAX/VMS, Unix systems and personal computer systems including DOS, CP/M and Apple DOS.']"
01.3.4.4;OS Introduction;3.4.4. Feedback;intro-feedback;h4;https://oer.gitlab.io/OS/Operating-Systems-Introduction.html#/slide-intro-feedback;01.3.4;topic;[];[];[];[];[];['Q183635'];['feedback'];"['process in which information about the past or the present influences the same phenomenon in the present or future; it occurs when outputs of a system are routed back as inputs as part of a chain of cause-and-effect that forms a circuit or loop']";[11545];['Feedback'];"['<span class=""searchmatch"">Feedback</span> occurs when outputs of a system are routed back as inputs as part of a chain of cause-and-effect that forms a circuit or loop. The system can']";['Feedback'];['Feedback'];['Feedback occurs when outputs of a system are routed back as inputs as part of a chain of cause']
2;Interrupts;OS02: Interrupts and I/O;;h1;https://oer.gitlab.io/OS/Operating-Systems-Interrupts.html#/slide-;;topic;[];[];[];[];[];['Q6056666'];['Interrupts in 65xx processors'];['Interrupts in 65xx processors'];[1880953];['Asynchronous I/O'];"['exploit the functionality provided by hardware <span class=""searchmatch"">interrupts</span>, whilst hiding the complexity of <span class=""searchmatch"">interrupt</span> handling from the user. Spooling was one of the']";['Interrupt', 'S.S.D. Fidelis Andria 2018'];['Interrupt', 'S.S.D. Fidelis Andria 2018'];['In digital computers, an interrupt is an input signal to the processor indicating an event', 'S.S.D. Fidelis Andria 2018 or simply Fidelis Andria is an Italian football club based in Andria']
02.1;Interrupts;1. Introduction;1;h2;https://oer.gitlab.io/OS/Operating-Systems-Interrupts.html#/slide-1;2;structure;[];[];[];[];[];['Q305178'];['introduction'];['beginning section of a written work which states the purpose and goals of the following writing'];[2119394];['Introduction'];"['<span class=""searchmatch"">introduction</span>, intro, or introduce in Wiktionary, the free dictionary. <span class=""searchmatch"">Introduction</span>, The <span class=""searchmatch"">Introduction</span>, Intro, or The Intro may refer to: <span class=""searchmatch"">Introduction</span> (music)']";['United States'];['United States'];"[""The United States of America (USA), commonly known as the United States (U.S. or US) or America, is a country consisting of 50 states, a federal district, five major self-governing territories, and various possessions. At 3.8 million square miles (9.8 million km2), it is the world's third or fourth-largest country by total area and is slightly smaller than the entire continent of Europe. Most of the country is located in central North America between Canada and Mexico. With an estimated population of over 328 million, the U.S. is the third most populous country in the world. The capital is Washington, D.C., and the most populous city is New York City.""]"
